symbol,a_date,a_open,a_high,a_low,a_close,a_length,a_min_max,b_date,b_open,b_high,b_low,b_close,b_length,b_min_max,c_date,c_open,c_high,c_low,c_close,c_length,c_min_max,d_date,d_open,d_high,d_low,d_close,d_length,d_min_max,trade_open,trade_risk_exit_price,trade_reward_exit_price,trade_enter_price,trade_current_price,trade_length,trade_pnl,trade_result,trade_date,trade_symbol,trade_bc_price_retracement,trade_cd_price_retracement,trade_snr,trade_year,trade_month,trade_day
FAAS,2024-10-04,2.39,2.39,2.04,2.07,31,0.516700029373169,2024-11-15,0.6,0.62,0.51,0.55,2,0.7599999904632568,2024-11-18,0.6,0.75,0.53,0.62,4,0.5,2024-11-21,0.6,0.64,0.5,0.53,12,0.64,false,0.29,0.75,0.53,0.75,49,0.12,true,2024-12-10,FAAS,12.76595744680851,13.297872340425531,0.5,2024,11,21
FAAS,2024-10-11,2.05,2.05,1.77,1.9,26,0.516700029373169,2024-11-15,0.6,0.62,0.51,0.55,2,0.7599999904632568,2024-11-18,0.6,0.75,0.53,0.62,4,0.5,2024-11-21,0.6,0.64,0.5,0.53,12,0.64,false,0.29,0.75,0.53,0.75,44,0.12,true,2024-12-10,FAAS,15.584415584415586,16.233766233766236,0.5,2024,11,21
FAAS,2024-10-16,1.72,1.95,1.7,1.71,23,0.516700029373169,2024-11-15,0.6,0.62,0.51,0.55,2,0.7599999904632568,2024-11-18,0.6,0.75,0.53,0.62,4,0.5,2024-11-21,0.6,0.64,0.5,0.53,12,0.64,false,0.29,0.75,0.53,0.75,41,0.12,true,2024-12-10,FAAS,16.666666666666664,17.36111111111111,0.5,2024,11,21
FAAS,2024-10-22,1.45,1.55,1.24,1.37,19,0.516700029373169,2024-11-15,0.6,0.62,0.51,0.55,2,0.7599999904632568,2024-11-18,0.6,0.75,0.53,0.62,4,0.5,2024-11-21,0.6,0.64,0.5,0.53,12,0.64,false,0.29,0.75,0.53,0.75,37,0.12,true,2024-12-10,FAAS,23.076923076923077,24.038461538461537,0.5,2024,11,21
FAAS,2024-10-29,1.35,1.45,1.25,1.27,14,0.516700029373169,2024-11-15,0.6,0.62,0.51,0.55,2,0.7599999904632568,2024-11-18,0.6,0.75,0.53,0.62,4,0.5,2024-11-21,0.6,0.64,0.5,0.53,12,0.64,false,0.29,0.75,0.53,0.75,32,0.12,true,2024-12-10,FAAS,25.53191489361702,26.595744680851062,0.5,2024,11,21
FAAS,2024-11-12,0.76,0.89,0.7,0.83,4,0.516700029373169,2024-11-15,0.6,0.62,0.51,0.55,2,0.7599999904632568,2024-11-18,0.6,0.75,0.53,0.62,4,0.5,2024-11-21,0.6,0.64,0.5,0.53,12,0.64,false,0.29,0.75,0.53,0.75,22,0.12,true,2024-12-10,FAAS,63.1578947368421,65.78947368421053,0.5,2024,11,21
ICSH,2025-03-31,50.68,50.7,50.65,50.7,6,50.439998626708984,2025-04-07,50.52,50.54,50.43,50.52,17,50.689998626708984,2025-04-30,50.66,50.68,50.65,50.68,2,50.400001525878906,2025-05-01,50.5,50.5,50.4,50.5,20,50.5,false,50.25,50.68,50.5,50.68,45,0.16,true,2025-05-30,ICSH,92.59259259259152,103.70313856336675,50.5,2025,5,1
IFBD,2025-06-05,1.12,1.22,1.09,1.09,2,1.0700000524520874,2025-06-06,1.09,1.1,1.07,1.09,2,1.190000057220459,2025-06-09,1.19,1.19,1.09,1.09,8,1.0,2025-06-18,1.06,1.06,1.0,1.04,5,1.06,false,0.92,1.19,1.04,1.19,17,0.03,true,2025-06-26,IFBD,79.99999999999997,126.6666666666667,1.0,2025,6,18
IMMX,2024-12-06,2.52,2.71,2.13,2.53,8,1.8799999952316284,2024-12-17,1.87,2.32,1.87,2.28,13,2.490000009536743,2025-01-06,2.4,2.49,2.25,2.29,18,1.8300000429153442,2025-01-31,2.0,2.0,1.83,1.94,77,2.0,false,1.32,2.49,1.94,2.49,116,0.47,true,2025-05-22,IMMX,73.80952380952384,78.57142346245905,2.0,2025,1,31
IMMX,2024-12-06,2.52,2.71,2.13,2.53,10,1.8799999952316284,2024-12-19,2.09,2.44,1.87,2.22,11,2.490000009536743,2025-01-06,2.4,2.49,2.25,2.29,18,1.8300000429153442,2025-01-31,2.0,2.0,1.83,1.94,77,2.0,false,1.32,2.49,1.94,2.49,116,0.47,true,2025-05-22,IMMX,73.80952380952384,78.57142346245905,2.0,2025,1,31
IMMX,2025-01-06,2.4,2.49,2.25,2.29,10,1.8899999856948853,2025-01-21,2.06,2.06,1.88,1.97,4,2.115000009536743,2025-01-24,2.04,2.11,2.0,2.04,6,1.8300000429153442,2025-01-31,2.0,2.0,1.83,1.94,6,2.0,false,1.71,2.11,1.94,2.11,26,0.03,true,2025-02-10,IMMX,37.704918032786864,45.90163230895992,2.0,2025,1,31
INM,2024-08-20,0.72,0.78,0.37,0.43,4,0.33000001311302185,2024-08-23,0.4,0.41,0.33,0.39,2,0.46880000829696655,2024-08-26,0.4,0.46,0.37,0.38,7,0.25,2024-09-04,0.3,0.37,0.25,0.27,51,0.37,false,0.14,0.46,0.27,0.46,64,4.8,true,2024-11-14,INM,28.888888888888893,46.666666666666664,0.25,2024,9,4
INM,2024-08-20,0.72,0.78,0.37,0.43,4,0.33000001311302185,2024-08-23,0.4,0.41,0.33,0.39,2,0.46880000829696655,2024-08-26,0.4,0.46,0.37,0.38,20,0.22769999504089355,2024-09-23,0.25,0.25,0.22,0.23,38,0.25,false,0.1,0.46,0.23,0.46,64,4.84,true,2024-11-14,INM,28.888888888888893,51.62222332424587,0.25,2024,9,23
INM,2024-08-20,0.72,0.78,0.37,0.43,11,0.25,2024-09-04,0.3,0.37,0.25,0.27,1,0.3700000047683716,2024-09-04,0.3,0.37,0.25,0.27,14,0.22769999504089355,2024-09-23,0.25,0.25,0.22,0.23,38,0.25,false,0.11,0.37,0.23,0.37,64,4.84,true,2024-11-14,INM,22.641509433962263,26.849057539454048,0.25,2024,9,23
INM,2024-08-26,0.4,0.46,0.37,0.38,7,0.25,2024-09-04,0.3,0.37,0.25,0.27,1,0.3700000047683716,2024-09-04,0.3,0.37,0.25,0.27,14,0.22769999504089355,2024-09-23,0.25,0.25,0.22,0.23,38,0.25,false,0.11,0.37,0.23,0.37,60,4.84,true,2024-11-14,INM,57.14285714285714,67.76190712338402,0.25,2024,9,23
INTC,2025-07-10,23.62,24.04,23.47,23.81,3,22.8799991607666,2025-07-14,23.23,23.39,22.87,23.29,2,23.780000686645508,2025-07-15,23.56,23.78,22.89,22.92,2,22.25,2025-07-16,22.98,23.12,22.25,22.69,3,23.12,false,21.78,23.78,22.69,23.78,10,0.57,true,2025-07-21,INTC,77.77777777777791,130.7692307692311,22.25,2025,7,16
IVOL,2024-09-16,19.62,19.62,19.51,19.53,3,19.34000015258789,2024-09-18,19.37,19.5,19.34,19.37,1,19.5,2024-09-18,19.37,19.5,19.34,19.37,3,19.329999923706055,2024-09-20,19.36,19.5,19.32,19.5,2,19.5,false,19.34,19.5,19.5,19.5,9,0.06,true,2024-09-24,IVOL,57.14285714285696,60.71431296212309,19.5,2024,9,20
IVOL,2025-08-04,19.65,19.65,19.48,19.48,2,19.43000030517578,2025-08-05,19.52,19.54,19.43,19.45,2,19.609899520874023,2025-08-06,19.47,19.6,19.47,19.59,4,19.399999618530273,2025-08-11,19.4,19.5,19.39,19.5,1,19.5,false,19.32,19.6,19.5,19.6,9,0.05,true,2025-08-12,IVOL,77.27272727272845,90.90926430442228,19.5,2025,8,11
IVOL,2025-08-27,20.05,20.25,20.05,20.2,13,19.549999237060547,2025-09-15,19.6,19.61,19.54,19.57,2,19.65999984741211,2025-09-16,19.6,19.65,19.6,19.63,4,19.440000534057617,2025-09-19,19.54,19.54,19.44,19.5,4,19.54,false,19.39,19.64,19.5,19.39,23,-0.18,false,2025-09-25,IVOL,15.492957746478774,29.577389569349457,19.5,2025,9,19
IVOL,2025-09-02,20.1,20.1,19.94,20.04,10,19.549999237060547,2025-09-15,19.6,19.61,19.54,19.57,2,19.65999984741211,2025-09-16,19.6,19.65,19.6,19.63,4,19.440000534057617,2025-09-19,19.54,19.54,19.44,19.5,4,19.54,false,19.39,19.64,19.5,19.39,20,-0.18,false,2025-09-25,IVOL,19.64285714285696,37.499904632567954,19.5,2025,9,19
IVOL,2025-09-05,19.97,20.02,19.93,19.93,7,19.549999237060547,2025-09-15,19.6,19.61,19.54,19.57,2,19.65999984741211,2025-09-16,19.6,19.65,19.6,19.63,4,19.440000534057617,2025-09-19,19.54,19.54,19.44,19.5,4,19.54,false,19.39,19.64,19.5,19.39,17,-0.18,false,2025-09-25,IVOL,22.916666666666526,43.74988873799609,19.5,2025,9,19
IVV,2025-02-19,613.09,616.21,612.54,615.84,5,592.4400024414062,2025-02-25,600.03,600.77,592.44,597.08,2,602.4400024414062,2025-02-26,598.8,602.44,594.77,597.28,29,484.0,2025-04-07,491.41,525.55,484.0,506.38,1,525.55,false,496.38,602.44,506.38,496.38,37,-7.58,false,2025-04-08,IVV,42.069835927639915,498.2751367269674,484.0,2025,4,7
IVV,2025-02-19,613.09,616.21,612.54,615.84,17,552.2800903320312,2025-03-13,561.13,561.65,552.28,554.05,9,579.0900268554688,2025-03-25,577.97,579.09,576.39,577.96,10,484.0,2025-04-07,491.41,525.55,484.0,506.38,24,525.55,false,479.57,579.09,506.38,579.09,60,79.33,true,2025-05-12,IVV,41.93649303926174,148.74081026122312,484.0,2025,4,7
IVV,2025-02-26,598.8,602.44,594.77,597.28,12,552.2800903320312,2025-03-13,561.13,561.65,552.28,554.05,9,579.0900268554688,2025-03-25,577.97,579.09,576.39,577.96,10,484.0,2025-04-07,491.41,525.55,484.0,506.38,24,525.55,false,479.57,579.09,506.38,579.09,55,79.33,true,2025-05-12,IVV,53.448963317384404,189.57336523125971,484.0,2025,4,7
IVV,2025-03-03,599.08,600.2,582.69,586.78,9,552.2800903320312,2025-03-13,561.13,561.65,552.28,554.05,9,579.0900268554688,2025-03-25,577.97,579.09,576.39,577.96,10,484.0,2025-04-07,491.41,525.55,484.0,506.38,24,525.55,false,479.57,579.09,506.38,579.09,52,79.33,true,2025-05-12,IVV,55.94741235392324,198.43489148580943,484.0,2025,4,7
IVV,2025-02-19,613.09,616.21,612.54,615.84,29,549.4000244140625,2025-03-31,552.34,563.3,549.4,561.9,3,570.0399780273438,2025-04-02,557.63,570.03,557.39,567.2,4,484.0,2025-04-07,491.41,525.55,484.0,506.38,18,525.55,false,485.75,570.03,506.38,570.03,54,62.96,true,2025-05-02,IVV,30.87861098637925,128.7681484807662,484.0,2025,4,7
IVV,2025-02-26,598.8,602.44,594.77,597.28,24,549.4000244140625,2025-03-31,552.34,563.3,549.4,561.9,3,570.0399780273438,2025-04-02,557.63,570.03,557.39,567.2,4,484.0,2025-04-07,491.41,525.55,484.0,506.38,18,525.55,false,485.75,570.03,506.38,570.03,49,62.96,true,2025-05-02,IVV,38.89517345399692,162.19834087481118,484.0,2025,4,7
IVV,2025-03-03,599.08,600.2,582.69,586.78,21,549.4000244140625,2025-03-31,552.34,563.3,549.4,561.9,3,570.0399780273438,2025-04-02,557.63,570.03,557.39,567.2,4,484.0,2025-04-07,491.41,525.55,484.0,506.38,18,525.55,false,485.75,570.03,506.38,570.03,46,62.96,true,2025-05-02,IVV,40.61023622047238,169.35039370078712,484.0,2025,4,7
IVV,2025-03-25,577.97,579.09,576.39,577.96,5,549.4000244140625,2025-03-31,552.34,563.3,549.4,561.9,3,570.0399780273438,2025-04-02,557.63,570.03,557.39,567.2,4,484.0,2025-04-07,491.41,525.55,484.0,506.38,18,525.55,false,485.75,570.03,506.38,570.03,30,62.96,true,2025-05-02,IVV,69.48467497473882,289.7608622431789,484.0,2025,4,7
JFU,2025-05-07,1.51,1.74,1.38,1.48,9,1.2999999523162842,2025-05-19,1.29,1.33,1.29,1.32,16,1.600000023841858,2025-06-10,1.5,1.6,1.37,1.52,14,1.2529000043869019,2025-06-30,1.5,1.53,1.25,1.25,5,1.53,false,0.94,1.6,1.25,1.6,44,0.33,true,2025-07-08,JFU,68.88888888888891,77.13333235846628,1.5,2025,6,30
KPRX,2024-10-28,3.74,4.15,3.7,4.03,15,3.1600000858306885,2024-11-15,3.38,3.38,3.16,3.28,22,4.039999961853027,2024-12-17,3.79,4.03,3.4,3.49,3,3.0799999237060547,2024-12-19,3.5,3.6,3.07,3.23,19,3.6,false,2.36,4.03,3.23,4.03,59,0.77,true,2025-01-21,KPRX,87.87878787878786,95.95960366605509,3.5,2024,12,19
KPRX,2025-01-21,3.99,4.13,3.92,4.0,3,3.7100000381469727,2025-01-23,3.9,3.9,3.71,3.79,3,3.9800000190734863,2025-01-27,3.83,3.98,3.71,3.79,2,3.5,2025-01-28,3.82,3.84,3.5,3.69,2,3.84,false,3.42,3.98,3.69,3.98,10,0.3,true,2025-01-30,KPRX,64.2857142857143,114.2857142857143,3.5,2025,1,28
LOAR,2025-05-12,96.08,99.66,91.76,99.48,9,81.0999984741211,2025-05-22,82.33,85.07,81.09,84.31,10,91.19000244140625,2025-06-05,90.79,91.19,89.05,89.36,40,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,66,73.27,true,61.3,91.19,71.4,76.08,0,4.68,,2025-11-04,LOAR,54.38879913839525,112.38556976400531,73.0,2025,8,1
LOAR,2025-05-12,96.08,99.66,91.76,99.48,29,78.68000030517578,2025-06-23,81.2,82.79,78.68,82.44,6,88.75,2025-06-30,88.55,88.75,85.41,86.16,24,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,66,73.27,true,61.33,88.75,71.4,76.08,0,4.68,,2025-11-04,LOAR,47.99809342230695,87.84556866146707,73.0,2025,8,1
LOAR,2025-06-05,90.79,91.19,89.05,89.36,12,78.68000030517578,2025-06-23,81.2,82.79,78.68,82.44,6,88.75,2025-06-30,88.55,88.75,85.41,86.16,24,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,66,73.27,true,61.33,88.75,71.4,76.08,0,4.68,,2025-11-04,LOAR,80.49560351718625,147.32214472562586,73.0,2025,8,1
LOAR,2025-06-30,88.55,88.75,85.41,86.16,3,80.61000061035156,2025-07-02,82.23,82.62,80.61,81.66,2,82.91999816894531,2025-07-03,81.91,82.91,81.66,81.97,21,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,69.1,82.91,71.4,69.09,31,-3.77,false,2025-08-08,LOAR,28.25552825552822,154.66830841739284,73.0,2025,8,1
LOAR,2025-05-12,96.08,99.66,91.76,99.48,41,76.3499984741211,2025-07-10,78.48,79.39,76.34,78.7,3,81.51000213623047,2025-07-14,79.47,81.51,78.73,80.15,15,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,8,73.27,false,66.23,81.51,71.4,66.23,67,-3.16,false,2025-08-13,LOAR,22.169811320754732,47.984563915848156,73.0,2025,8,1
LOAR,2025-06-05,90.79,91.19,89.05,89.36,24,76.3499984741211,2025-07-10,78.48,79.39,76.34,78.7,3,81.51000213623047,2025-07-14,79.47,81.51,78.73,80.15,15,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,8,73.27,false,66.23,81.51,71.4,66.23,50,-3.16,false,2025-08-13,LOAR,34.81481481481484,75.3535374085912,73.0,2025,8,1
LOAR,2025-06-30,88.55,88.75,85.41,86.16,8,76.3499984741211,2025-07-10,78.48,79.39,76.34,78.7,3,81.51000213623047,2025-07-14,79.47,81.51,78.73,80.15,15,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,8,73.27,false,66.23,81.51,71.4,66.23,34,-3.16,false,2025-08-13,LOAR,41.659951651893664,90.16922083139234,73.0,2025,8,1
LOAR,2025-07-03,81.91,82.91,81.66,81.97,5,76.3499984741211,2025-07-10,78.48,79.39,76.34,78.7,3,81.51000213623047,2025-07-14,79.47,81.51,78.73,80.15,15,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,8,73.27,false,66.23,81.51,71.4,66.23,31,-3.16,false,2025-08-13,LOAR,78.69101978691032,170.31963934818566,73.0,2025,8,1
LOAR,2025-05-12,96.08,99.66,91.76,99.48,45,75.08000183105469,2025-07-16,77.05,77.25,75.08,75.83,3,79.43250274658203,2025-07-18,78.59,79.43,75.8,76.15,11,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,6,73.27,false,67.05,79.43,71.4,67.05,65,-3.28,false,2025-08-11,LOAR,17.697314890154633,37.06265380462078,73.0,2025,8,1
LOAR,2025-06-05,90.79,91.19,89.05,89.36,28,75.08000183105469,2025-07-16,77.05,77.25,75.08,75.83,3,79.43250274658203,2025-07-18,78.59,79.43,75.8,76.15,11,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,6,73.27,false,67.05,79.43,71.4,67.05,48,-3.28,false,2025-08-11,LOAR,27.001862197392978,56.54872939277335,73.0,2025,8,1
LOAR,2025-06-30,88.55,88.75,85.41,86.16,12,75.08000183105469,2025-07-16,77.05,77.25,75.08,75.83,3,79.43250274658203,2025-07-18,78.59,79.43,75.8,76.15,11,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,6,73.27,false,67.05,79.43,71.4,67.05,32,-3.28,false,2025-08-11,LOAR,31.821506949524565,66.64228460260269,73.0,2025,8,1
LOAR,2025-07-03,81.91,82.91,81.66,81.97,9,75.08000183105469,2025-07-16,77.05,77.25,75.08,75.83,3,79.43250274658203,2025-07-18,78.59,79.43,75.8,76.15,11,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,6,73.27,false,67.05,79.43,71.4,67.05,29,-3.28,false,2025-08-11,LOAR,55.55555555555568,116.34738576214292,73.0,2025,8,1
LOAR,2025-07-14,79.47,81.51,78.73,80.15,3,75.08000183105469,2025-07-16,77.05,77.25,75.08,75.83,3,79.43250274658203,2025-07-18,78.59,79.43,75.8,76.15,11,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,6,73.27,false,67.05,79.43,71.4,67.05,23,-3.28,false,2025-08-11,LOAR,67.65163297045108,141.6796314957353,73.0,2025,8,1
LOAR,2025-05-12,96.08,99.66,91.76,99.48,55,71.26000213623047,2025-07-30,72.0,72.62,71.26,72.26,2,74.57499694824219,2025-07-31,71.95,74.57,71.65,73.91,2,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,68.09,74.56,71.4,68.09,64,-3.77,false,2025-08-08,LOAR,11.654929577464749,14.964789806956958,73.0,2025,8,1
LOAR,2025-06-05,90.79,91.19,89.05,89.36,38,71.26000213623047,2025-07-30,72.0,72.62,71.26,72.26,2,74.57499694824219,2025-07-31,71.95,74.57,71.65,73.91,2,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,68.09,74.56,71.4,68.09,47,-3.77,false,2025-08-08,LOAR,16.608128449573453,21.32463775803199,73.0,2025,8,1
LOAR,2025-06-30,88.55,88.75,85.41,86.16,22,71.26000213623047,2025-07-30,72.0,72.62,71.26,72.26,2,74.57499694824219,2025-07-31,71.95,74.57,71.65,73.91,2,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,68.09,74.56,71.4,68.09,31,-3.77,false,2025-08-08,LOAR,18.925100057175467,24.29960151615652,73.0,2025,8,1
LOAR,2025-07-03,81.91,82.91,81.66,81.97,19,71.26000213623047,2025-07-30,72.0,72.62,71.26,72.26,2,74.57499694824219,2025-07-31,71.95,74.57,71.65,73.91,2,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,68.09,74.56,71.4,68.09,28,-3.77,false,2025-08-08,LOAR,28.412017167381894,36.48068931481354,73.0,2025,8,1
LOAR,2025-07-14,79.47,81.51,78.73,80.15,13,71.26000213623047,2025-07-30,72.0,72.62,71.26,72.26,2,74.57499694824219,2025-07-31,71.95,74.57,71.65,73.91,2,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,68.09,74.56,71.4,68.09,22,-3.77,false,2025-08-08,LOAR,32.29268292682915,41.46341761147097,73.0,2025,8,1
LOAR,2025-07-18,78.59,79.43,75.8,76.15,9,71.26000213623047,2025-07-30,72.0,72.62,71.26,72.26,2,74.57499694824219,2025-07-31,71.95,74.57,71.65,73.91,2,70.31999969482422,2025-08-01,73.0,73.27,70.31,71.4,5,73.27,false,68.09,74.56,71.4,68.09,18,-3.77,false,2025-08-08,LOAR,40.51407588739275,52.01958757865084,73.0,2025,8,1
LPLA,2025-08-05,377.32,383.42,370.27,373.94,4,363.7149963378906,2025-08-08,369.85,372.64,363.71,369.83,3,379.19000244140625,2025-08-12,373.17,379.19,369.7,373.41,28,318.8699951171875,2025-09-19,330.0,337.64,318.86,335.75,8,337.64,false,320.27,379.19,335.75,320.27,43,-18.75,false,2025-10-01,LPLA,78.53881278538807,306.0375691669832,330.0,2025,9,19
LPLA,2025-08-07,380.2,380.2,365.35,368.85,2,363.7149963378906,2025-08-08,369.85,372.64,363.71,369.83,3,379.19000244140625,2025-08-12,373.17,379.19,369.7,373.41,28,318.8699951171875,2025-09-19,330.0,337.64,318.86,335.75,8,337.64,false,320.27,379.19,335.75,320.27,41,-18.75,false,2025-10-01,LPLA,93.87507580351733,365.797482612568,330.0,2025,9,19
LPLA,2025-08-28,367.35,371.51,362.7,364.82,4,354.19000244140625,2025-09-03,359.01,364.57,354.19,356.32,1,364.57501220703125,2025-09-03,359.01,364.57,354.19,356.32,13,318.8699951171875,2025-09-19,330.0,337.64,318.86,335.75,8,337.64,false,325.37,364.57,335.75,325.37,26,-18.75,false,2025-10-01,LPLA,59.93071593533487,263.85684112478356,330.0,2025,9,19
LPLA,2025-09-15,351.58,352.39,335.85,336.67,3,329.7850036621094,2025-09-17,336.89,341.99,329.78,336.19,2,345.8550109863281,2025-09-18,340.35,345.85,338.99,339.36,2,318.8699951171875,2025-09-19,330.0,337.64,318.86,335.75,5,337.64,false,319.67,345.85,335.75,345.85,12,4.76,true,2025-09-26,LPLA,71.07474568774896,119.32775268824638,330.0,2025,9,19
MESA,2025-01-07,1.35,1.42,1.25,1.3,18,1.2199000120162964,2025-02-03,1.22,1.26,1.21,1.25,2,1.309999942779541,2025-02-04,1.25,1.3,1.25,1.28,20,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,4,1.02,false,0.9,1.3,0.99,0.9,44,-0.05,false,2025-03-10,MESA,42.857142857142904,161.90477212270108,1.0,2025,3,4
MESA,2025-01-13,1.35,1.4,1.28,1.35,15,1.2199000120162964,2025-02-03,1.22,1.26,1.21,1.25,2,1.309999942779541,2025-02-04,1.25,1.3,1.25,1.28,20,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,4,1.02,false,0.9,1.3,0.99,0.9,41,-0.05,false,2025-03-10,MESA,47.36842105263163,178.94737971456433,1.0,2025,3,4
MESA,2025-01-31,1.26,1.32,1.25,1.25,2,1.2199000120162964,2025-02-03,1.22,1.26,1.21,1.25,2,1.309999942779541,2025-02-04,1.25,1.3,1.25,1.28,20,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,4,1.02,false,0.9,1.3,0.99,0.9,28,-0.05,false,2025-03-10,MESA,81.81818181818183,309.09092859788353,1.0,2025,3,4
MESA,2025-01-07,1.35,1.42,1.25,1.3,27,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,9,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,22,1.02,false,0.74,1.25,0.99,0.74,62,-0.25,false,2025-04-03,MESA,59.52380952380953,69.04762415658861,1.0,2025,3,4
MESA,2025-01-13,1.35,1.4,1.28,1.35,24,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,9,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,22,1.02,false,0.74,1.25,0.99,0.74,59,-0.25,false,2025-04-03,MESA,62.500000000000014,72.50000536441804,1.0,2025,3,4
MESA,2025-01-31,1.26,1.32,1.25,1.25,11,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,9,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,22,1.02,false,0.74,1.25,0.99,0.74,46,-0.25,false,2025-04-03,MESA,78.12499999999999,90.62500670552251,1.0,2025,3,4
MESA,2025-02-04,1.25,1.3,1.25,1.28,9,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,9,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,22,1.02,false,0.74,1.25,0.99,0.74,44,-0.25,false,2025-04-03,MESA,83.33333333333333,96.66667381922403,1.0,2025,3,4
MESA,2025-02-07,1.25,1.29,1.22,1.25,6,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,9,0.9599999785423279,2025-03-04,1.0,1.02,0.95,0.99,22,1.02,false,0.74,1.25,0.99,0.74,41,-0.25,false,2025-04-03,MESA,86.20689655172413,100.00000739919727,1.0,2025,3,4
MESA,2025-01-07,1.35,1.42,1.25,1.3,18,1.2199000120162964,2025-02-03,1.22,1.26,1.21,1.25,2,1.309999942779541,2025-02-04,1.25,1.3,1.25,1.28,24,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,14,1.02,false,0.84,1.3,0.93,0.84,58,-0.14,false,2025-03-28,MESA,42.857142857142904,200.00000227065317,1.0,2025,3,10
MESA,2025-01-13,1.35,1.4,1.28,1.35,15,1.2199000120162964,2025-02-03,1.22,1.26,1.21,1.25,2,1.309999942779541,2025-02-04,1.25,1.3,1.25,1.28,24,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,14,1.02,false,0.84,1.3,0.93,0.84,55,-0.14,false,2025-03-28,MESA,47.36842105263163,221.0526340886167,1.0,2025,3,10
MESA,2025-01-31,1.26,1.32,1.25,1.25,2,1.2199000120162964,2025-02-03,1.22,1.26,1.21,1.25,2,1.309999942779541,2025-02-04,1.25,1.3,1.25,1.28,24,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,14,1.02,false,0.84,1.3,0.93,0.84,42,-0.14,false,2025-03-28,MESA,81.81818181818183,381.8181861530648,1.0,2025,3,10
MESA,2025-01-07,1.35,1.42,1.25,1.3,27,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,13,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,122,1.02,false,0.68,1.25,0.93,1.25,166,0.4,true,2025-09-03,MESA,59.52380952380953,88.09523923056469,1.0,2025,3,10
MESA,2025-01-13,1.35,1.4,1.28,1.35,24,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,13,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,122,1.02,false,0.68,1.25,0.93,1.25,163,0.4,true,2025-09-03,MESA,62.500000000000014,92.50000119209292,1.0,2025,3,10
MESA,2025-01-31,1.26,1.32,1.25,1.25,11,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,13,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,122,1.02,false,0.68,1.25,0.93,1.25,150,0.4,true,2025-09-03,MESA,78.12499999999999,115.62500149011609,1.0,2025,3,10
MESA,2025-02-04,1.25,1.3,1.25,1.28,9,1.0099999904632568,2025-02-14,1.13,1.15,1.0,1.09,4,1.25,2025-02-20,1.23,1.25,1.22,1.23,13,0.8799999952316284,2025-03-10,1.0,1.02,0.87,0.93,122,1.02,false,0.68,1.25,0.93,1.25,148,0.4,true,2025-09-03,MESA,83.33333333333333,123.3333349227905,1.0,2025,3,10
